year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
2018,Alaska,AK,governor,2018 Alaska gubernatorial election,Winning,Mike Dunleavy,Republican,145631,51.44,True,False
2018,Alaska,AK,governor,2018 Alaska gubernatorial election,Candidate,Mark Begich,Democratic,125739,44.41,False,False
2018,Alaska,AK,governor,2018 Alaska gubernatorial election,Candidate,Bill Walker (incumbent; withdrawn),Independent,5757,2.03,False,False
2018,Alaska,AK,governor,2018 Alaska gubernatorial election,Candidate,William Toien,Libertarian,5402,1.91,False,False
2018,Alaska,AK,governor,2018 Alaska gubernatorial election,Write-in,,,605,0.21,False,False
2018,Alaska,AK,governor,2018 Alaska gubernatorial election,Total,,,283134,100.0,False,False
2018,Arizona,AZ,attorney general,General election results,Winning,Mark Brnovich,Republican,1201398,51.73,True,True
2018,Arizona,AZ,attorney general,General election results,Candidate,January Contreras,Democratic,1120726,48.26,False,False
2018,Arizona,AZ,attorney general,General election results,Write-in,,,346,0.01,False,False
2018,Arizona,AZ,attorney general,General election results,Total,,,2322470,100.0,False,False
2018,Arizona,AZ,governor,"Arizona gubernatorial election, 2018",Winning,Doug Ducey,Republican,1330863,56.0,True,True
2018,Arizona,AZ,governor,"Arizona gubernatorial election, 2018",Candidate,David Garcia,Democratic,994341,41.84,False,False
2018,Arizona,AZ,governor,"Arizona gubernatorial election, 2018",Candidate,Angel Torres,Green,50962,2.14,False,False
2018,Arizona,AZ,governor,"Arizona gubernatorial election, 2018",Write-in,,,275,0.01,False,False
2018,Arizona,AZ,governor,"Arizona gubernatorial election, 2018",Total,,,2376441,100.0,False,False
2018,Arkansas,AR,attorney general,2018 Arkansas Attorney General election,Winning,Leslie Rutledge,Republican,549668,61.8,True,True
2018,Arkansas,AR,attorney general,2018 Arkansas Attorney General election,Candidate,Mike Lee,Democratic,315099,35.43,False,False
2018,Arkansas,AR,attorney general,2018 Arkansas Attorney General election,Candidate,Kerry Hicks,Libertarian,24652,2.77,False,False
2018,Arkansas,AR,attorney general,2018 Arkansas Attorney General election,Total,,,889419,100.0,False,False
2018,Arkansas,AR,governor,2018 Arkansas gubernatorial election,Winning,Asa Hutchinson,Republican,582406,65.33,True,True
2018,Arkansas,AR,governor,2018 Arkansas gubernatorial election,Candidate,Jared Henderson,Democratic,283218,31.77,False,False
2018,Arkansas,AR,governor,2018 Arkansas gubernatorial election,Candidate,Mark West,Libertarian,25885,2.9,False,False
2018,Arkansas,AR,governor,2018 Arkansas gubernatorial election,Total,,,891509,100.0,False,False
2018,California,CA,attorney general,2018 California Attorney General election,Winning,Xavier Becerra,Democratic,7790743,63.57,True,True
2018,California,CA,attorney general,2018 California Attorney General election,Candidate,Steven Bailey,Republican,4465587,36.43,False,False
2018,California,CA,attorney general,2018 California Attorney General election,Total,,,12256330,100.0,False,False
2018,California,CA,governor,2018 California gubernatorial election,Winning,Gavin Newsom,Democratic,7721410,61.95,True,False
2018,California,CA,governor,2018 California gubernatorial election,Candidate,John H. Cox,Republican,4742825,38.05,False,False
2018,California,CA,governor,2018 California gubernatorial election,Total,,,12464235,100.0,False,False
2018,Colorado,CO,attorney general,"Colorado Attorney General election, 2018",Winning,Phil Weiser,Democratic,1285464,51.6,True,False
2018,Colorado,CO,attorney general,"Colorado Attorney General election, 2018",Candidate,George Brauchler,Republican,1124757,45.1,False,False
2018,Colorado,CO,attorney general,"Colorado Attorney General election, 2018",Candidate,"William F. Robinson, III",Libertarian,81733,3.3,False,False
2018,Colorado,CO,attorney general,"Colorado Attorney General election, 2018",Total,,,2491954,100.0,False,False
2018,Colorado,CO,governor,2018 Colorado gubernatorial election,Winning,Jared Polis,Democratic,1348888,53.42,True,False
2018,Colorado,CO,governor,2018 Colorado gubernatorial election,Candidate,Walker Stapleton,Republican,1080801,42.8,False,False
2018,Colorado,CO,governor,2018 Colorado gubernatorial election,Candidate,Scott Helker,Libertarian,69519,2.75,False,False
2018,Colorado,CO,governor,2018 Colorado gubernatorial election,Candidate,Bill Hammons,Unity,25854,1.02,False,False
2018,Connecticut,CT,attorney general,2018 Connecticut Attorney General election,Winning,William Tong,Total,715340,52.48,True,False
2018,Connecticut,CT,attorney general,2018 Connecticut Attorney General election,Candidate,William Tong,Democratic,691496,50.73,False,False
2018,Connecticut,CT,attorney general,2018 Connecticut Attorney General election,Candidate,Susan Hatfield,Republican,605504,44.42,False,False
2018,Connecticut,CT,attorney general,2018 Connecticut Attorney General election,Candidate,Peter Goselin,Green,14358,1.05,False,False
2018,Connecticut,CT,attorney general,2018 Connecticut Attorney General election,Total,,,1363058,100.0,False,False
2018,Connecticut,CT,governor,"Connecticut's gubernatorial election, 2018",Winning,Ned Lamont,Total,694510,49.37,True,False
2018,Connecticut,CT,governor,"Connecticut's gubernatorial election, 2018",Candidate,Ned Lamont,Democratic,676649,48.1,False,False
2018,Connecticut,CT,governor,"Connecticut's gubernatorial election, 2018",Candidate,Bob Stefanowski,Republican,624750,44.41,False,False
2018,Connecticut,CT,governor,"Connecticut's gubernatorial election, 2018",Candidate,Oz Griebel,Griebel-frank For Ct,54741,3.89,False,False
2018,Connecticut,CT,governor,"Connecticut's gubernatorial election, 2018",Candidate,Rod Hanscomb,Libertarian,6086,0.43,False,False
2018,Connecticut,CT,governor,"Connecticut's gubernatorial election, 2018",Candidate,Mark Greenstein,Amigo Constitution Liberty,1254,0.09,False,False
2018,Connecticut,CT,governor,"Connecticut's gubernatorial election, 2018",Candidate,Lee Whitnum,Write-in,74,0.01,False,False
2018,Connecticut,CT,governor,"Connecticut's gubernatorial election, 2018",Total,,,1406803,100.0,False,False
2018,Delaware,DE,attorney general,"Delaware Attorney General election, 2018",Winning,Kathy Jennings,Democratic,218351,61.31,True,False
2018,Delaware,DE,attorney general,"Delaware Attorney General election, 2018",Candidate,Bernard Pepukayi,Republican,137730,38.68,False,False
2018,Delaware,DE,attorney general,"Delaware Attorney General election, 2018",Total,,,356081,100.0,False,False
2018,Florida,FL,attorney general,2018 Florida Attorney General election,Winning,Ashley Moody,Republican,4232532,52.11,True,False
2018,Florida,FL,attorney general,2018 Florida Attorney General election,Candidate,Sean Shaw,Democratic,3744912,46.1,False,False
2018,Florida,FL,attorney general,2018 Florida Attorney General election,Candidate,Jeffrey Siskind,Independent,145296,1.79,False,False
2018,Florida,FL,attorney general,2018 Florida Attorney General election,Total,,,8122740,100.0,False,False
2018,Florida,FL,governor,2018 Florida gubernatorial election,Winning,Ron DeSantis,Republican,4076186,49.59,True,False
2018,Florida,FL,governor,2018 Florida gubernatorial election,Candidate,Andrew Gillum,Democratic,4043723,49.19,False,False
2018,Florida,FL,governor,2018 Florida gubernatorial election,Candidate,Darcy Richardson,Reform,47140,0.57,False,False
2018,Florida,FL,governor,2018 Florida gubernatorial election,Candidate,"Kyle ""KC"" Gibson",Independent,24310,0.3,False,False
2018,Florida,FL,governor,2018 Florida gubernatorial election,Candidate,Ryan Christopher Foley,Independent,14630,0.18,False,False
2018,Florida,FL,governor,2018 Florida gubernatorial election,Candidate,Bruce Stanley,Independent,14505,0.18,False,False
2018,Florida,FL,governor,2018 Florida gubernatorial election,Write-in,,,67,0.0,False,False
2018,Florida,FL,governor,2018 Florida gubernatorial election,Total,,,8220561,100.0,False,False
2018,Georgia,GA,attorney general,2018 Georgia attorney general election,Winning,Chris Carr,Republican,1981563,51.3,True,True
2018,Georgia,GA,attorney general,2018 Georgia attorney general election,Candidate,Charlie Bailey,Democratic,1880807,48.7,False,False
2018,Georgia,GA,attorney general,2018 Georgia attorney general election,Total,,,3862370,100.0,False,False
2018,Georgia,GA,governor,2018 Georgia gubernatorial election,Winning,Brian Kemp,Republican,1978408,50.22,True,False
2018,Georgia,GA,governor,2018 Georgia gubernatorial election,Candidate,Stacey Abrams,Democratic,1923685,48.83,False,False
2018,Georgia,GA,governor,2018 Georgia gubernatorial election,Candidate,Ted Metz,Libertarian,37235,0.95,False,False
2018,Georgia,GA,governor,2018 Georgia gubernatorial election,Write-in,,,81,0.0,False,False
2018,Georgia,GA,governor,2018 Georgia gubernatorial election,Total,,,3939409,100.0,False,False
2018,Guamanian,GU,governor,2018 Guam gubernatorial election,Winning,Lou Leon Guerrero,Democratic,18258,50.79,True,False
2018,Guamanian,GU,governor,2018 Guam gubernatorial election,Candidate,Ray Tenorio,Republican,9487,26.39,False,False
2018,Guamanian,GU,governor,2018 Guam gubernatorial election,Candidate,Frank B. Aguon Jr. (write-in),Democratic,8205,22.82,False,False
2018,Guamanian,GU,governor,2018 Guam gubernatorial election,Total,,,35950,100.0,False,False
2018,Hawaii,HI,governor,2018 Hawaii gubernatorial election,Winning,David Ige,Democratic,244934,62.67,True,True
2018,Hawaii,HI,governor,2018 Hawaii gubernatorial election,Candidate,Andria Tupola,Republican,131719,33.7,False,False
2018,Hawaii,HI,governor,2018 Hawaii gubernatorial election,Candidate,Jim Brewer,Green,10123,2.59,False,False
2018,Hawaii,HI,governor,2018 Hawaii gubernatorial election,Candidate,Terrence Teruya,Nonpartisan Politician,4067,1.04,False,False
2018,Hawaii,HI,governor,2018 Hawaii gubernatorial election,Total,,,390843,100.0,False,False
2018,Idaho,ID,governor,"Idaho gubernatorial election, 2018",Winning,Brad Little,Republican,361661,59.77,True,False
2018,Idaho,ID,governor,"Idaho gubernatorial election, 2018",Candidate,Paulette Jordan,Democratic,231081,38.19,False,False
2018,Idaho,ID,governor,"Idaho gubernatorial election, 2018",Candidate,"Bev ""Angel"" Boeck",Libertarian,6551,1.08,False,False
2018,Idaho,ID,governor,"Idaho gubernatorial election, 2018",Candidate,Walter L. Bayes,Constitution,5787,0.96,False,False
2018,Idaho,ID,governor,"Idaho gubernatorial election, 2018",Candidate,Lisa Marie (write-in),Independent,51,0.01,False,False
2018,Idaho,ID,governor,"Idaho gubernatorial election, 2018",Total,,,605131,100.0,False,False
2018,Illinois,IL,attorney general,2018 Illinois attorney general election,Winning,Kwame Raoul,Democratic,2488326,54.71,True,False
2018,Illinois,IL,attorney general,2018 Illinois attorney general election,Candidate,Erika Harold,Republican,1944142,42.74,False,False
2018,Illinois,IL,attorney general,2018 Illinois attorney general election,Candidate,Bubba Harsy,Libertarian,115941,2.55,False,False
2018,Illinois,IL,attorney general,2018 Illinois attorney general election,Total,,,4548409,100.0,False,False
2018,Illinois,IL,governor,2018 Illinois gubernatorial election,Winning,JB Pritzker,Democratic,2479746,54.53,True,False
2018,Illinois,IL,governor,2018 Illinois gubernatorial election,Candidate,Bruce Rauner,Republican,1765751,38.83,False,True
2018,Illinois,IL,governor,2018 Illinois gubernatorial election,Candidate,Sam McCann,Conservative,192527,4.23,False,False
2018,Illinois,IL,governor,2018 Illinois gubernatorial election,Candidate,Kash Jackson,Libertarian,109518,2.4,False,False
2018,Illinois,IL,governor,2018 Illinois gubernatorial election,Write-in,,,115,0.01,False,False
2018,Illinois,IL,governor,2018 Illinois gubernatorial election,Total,,,4547657,100.0,False,False
2018,Iowa,IA,attorney general,2018 Iowa Attorney General election,Winning,Tom Miller,Democratic,880531,76.51,True,True
2018,Iowa,IA,attorney general,2018 Iowa Attorney General election,Candidate,Marco Battaglia,Libertarian,262131,22.78,False,False
2018,Iowa,IA,attorney general,2018 Iowa Attorney General election,Write-in,,,8237,0.72,False,False
2018,Iowa,IA,attorney general,2018 Iowa Attorney General election,Total,,,1150899,100.0,False,False
2018,Iowa,IA,governor,"Iowa gubernatorial election, 2018",Winning,Kim Reynolds,Republican,667275,50.26,True,True
2018,Iowa,IA,governor,"Iowa gubernatorial election, 2018",Candidate,Fred Hubbell,Democratic,630986,47.53,False,False
2018,Iowa,IA,governor,"Iowa gubernatorial election, 2018",Candidate,Jake Porter,Libertarian,21426,1.61,False,False
2018,Iowa,IA,governor,"Iowa gubernatorial election, 2018",Candidate,Gary Siegwarth,Independent,7463,0.56,False,False
2018,Iowa,IA,governor,"Iowa gubernatorial election, 2018",Write-in,,,488,0.04,False,False
2018,Iowa,IA,governor,"Iowa gubernatorial election, 2018",Total,,,1327638,100.0,False,False
2018,Kansas,KS,governor,"Kansas gubernatorial election, 2018",Winning,Laura Kelly,Democratic,506727,48.01,True,False
2018,Kansas,KS,governor,"Kansas gubernatorial election, 2018",Candidate,Kris Kobach,Republican,453645,42.98,False,False
2018,Kansas,KS,governor,"Kansas gubernatorial election, 2018",Candidate,Greg Orman,Independent,68590,6.5,False,False
2018,Kansas,KS,governor,"Kansas gubernatorial election, 2018",Candidate,Jeff Caldwell,Libertarian,20020,1.9,False,False
2018,Kansas,KS,governor,"Kansas gubernatorial election, 2018",Candidate,Rick Kloos,Independent,6584,0.62,False,False
2018,Kansas,KS,governor,"Kansas gubernatorial election, 2018",Total,,,1055566,100.0,False,False
2018,Maine,ME,governor,"Maine gubernatorial election, 2018",Winning,Janet Mills,Democratic,320962,50.89,True,False
2018,Maine,ME,governor,"Maine gubernatorial election, 2018",Candidate,Shawn Moody,Republican,272311,43.18,False,False
2018,Maine,ME,governor,"Maine gubernatorial election, 2018",Candidate,Terry Hayes,Independent,37268,5.91,False,False
2018,Maine,ME,governor,"Maine gubernatorial election, 2018",Write-in,,,126,0.02,False,False
2018,Maine,ME,governor,"Maine gubernatorial election, 2018",Total,,,630667,100.0,False,False
2018,Maryland,MD,attorney general,"Maryland Attorney General election, 2018",Winning,Brian Frosh,Democratic,1474833,64.81,True,True
2018,Maryland,MD,attorney general,"Maryland Attorney General election, 2018",Candidate,Craig Wolf,Republican,799035,35.11,False,False
2018,Maryland,MD,attorney general,"Maryland Attorney General election, 2018",Write-in,,,1920,0.08,False,False
2018,Maryland,MD,attorney general,"Maryland Attorney General election, 2018",Total,,,2275788,100.0,False,False
2018,Maryland,MD,governor,"Maryland gubernatorial election, 2018",Winning,Larry Hogan,Republican,1275644,55.35,True,True
2018,Maryland,MD,governor,"Maryland gubernatorial election, 2018",Candidate,Ben Jealous,Democratic,1002639,43.51,False,False
2018,Maryland,MD,governor,"Maryland gubernatorial election, 2018",Candidate,Shawn Quinn,Libertarian,13241,0.57,False,False
2018,Maryland,MD,governor,"Maryland gubernatorial election, 2018",Candidate,Ian Schlakman,Green,11175,0.48,False,False
2018,Maryland,MD,governor,"Maryland gubernatorial election, 2018",Write-in,,,1813,0.08,False,False
2018,Maryland,MD,governor,"Maryland gubernatorial election, 2018",Total,,,2304512,100.0,False,False
2018,Massachusetts,MA,governor,"Massachusetts gubernatorial election, 2018",Winning,Charlie Baker,Republican,1781341,66.6,True,True
2018,Massachusetts,MA,governor,"Massachusetts gubernatorial election, 2018",Candidate,Jay Gonzalez,Democratic,885770,33.12,False,False
2018,Massachusetts,MA,governor,"Massachusetts gubernatorial election, 2018",Write-in,,,7504,0.28,False,False
2018,Massachusetts,MA,governor,"Massachusetts gubernatorial election, 2018",Total,,,2674615,100.0,False,False
2018,Michigan,MI,attorney general,"Michigan Attorney General election, 2018",Winning,Dana Nessel,Democratic,2031117,49.04,True,False
2018,Michigan,MI,attorney general,"Michigan Attorney General election, 2018",Candidate,Tom Leonard,Republican,1916117,46.26,False,False
2018,Michigan,MI,attorney general,"Michigan Attorney General election, 2018",Candidate,Lisa Lane Giola,Libertarian,86807,2.1,False,False
2018,Michigan,MI,attorney general,"Michigan Attorney General election, 2018",Candidate,Chris Graveline,Independent,69889,1.69,False,False
2018,Michigan,MI,attorney general,"Michigan Attorney General election, 2018",Candidate,Gerald Van Sickle,Taxpayers,38114,0.92,False,False
2018,Michigan,MI,attorney general,"Michigan Attorney General election, 2018",Total,,,4142044,100.0,False,False
2018,Michigan,MI,governor,2018 Michigan gubernatorial election,Winning,Gretchen Whitmer,Democratic,2266193,53.31,True,False
2018,Michigan,MI,governor,2018 Michigan gubernatorial election,Candidate,Bill Schuette,Republican,1859534,43.75,False,False
2018,Michigan,MI,governor,2018 Michigan gubernatorial election,Candidate,Bill Gelineau,Libertarian,56606,1.33,False,False
2018,Michigan,MI,governor,2018 Michigan gubernatorial election,Candidate,Todd Schleiger,Taxpayers,29219,0.69,False,False
2018,Michigan,MI,governor,2018 Michigan gubernatorial election,Candidate,Jennifer Kurland,Green,28799,0.68,False,False
2018,Michigan,MI,governor,2018 Michigan gubernatorial election,Candidate,Keith Butkovich,Law,10202,0.24,False,False
2018,Michigan,MI,governor,2018 Michigan gubernatorial election,Write-in,,,32,0.0,False,False
2018,Michigan,MI,governor,2018 Michigan gubernatorial election,Total,,,4250585,100.0,False,False
2018,Minnesota,MN,attorney general,2018 Minnesota Attorney General election,Winning,Keith Ellison,Minnesota Democratic–farmer–labor,1249407,48.96,True,False
2018,Minnesota,MN,attorney general,2018 Minnesota Attorney General election,Candidate,Doug Wardlow,Republican,1150459,45.08,False,False
2018,Minnesota,MN,attorney general,2018 Minnesota Attorney General election,Candidate,Noah Johnson (withdrawn),Grassroots–legalize Cannabis,145748,5.71,False,False
2018,Minnesota,MN,attorney general,2018 Minnesota Attorney General election,Write-in,,,6158,0.24,False,False
2018,Minnesota,MN,attorney general,2018 Minnesota Attorney General election,Total,,,2551772,100.0,False,False
2018,Minnesota,MN,governor,2018 Minnesota gubernatorial election,Winning,Tim Walz,Minnesota Democratic–farmer–labor,1393096,53.84,True,False
2018,Minnesota,MN,governor,2018 Minnesota gubernatorial election,Candidate,Jeff Johnson,Republican,1097705,42.43,False,False
2018,Minnesota,MN,governor,2018 Minnesota gubernatorial election,Candidate,Chris Wright,Grassroots–legalize Cannabis,68667,2.65,False,False
2018,Minnesota,MN,governor,2018 Minnesota gubernatorial election,Candidate,Josh Welter,Libertarian,26735,1.03,False,False
2018,Minnesota,MN,governor,2018 Minnesota gubernatorial election,Write-in,,,1084,0.04,False,False
2018,Minnesota,MN,governor,2018 Minnesota gubernatorial election,Total,,,2587287,100.0,False,False
2018,Nebraska,NE,governor,2018 Nebraska gubernatorial election,Winning,Pete Ricketts (inc.),Republican,411812,59.0,True,False
2018,Nebraska,NE,governor,2018 Nebraska gubernatorial election,Candidate,Bob Krist,Democratic,286169,41.0,False,False
2018,Nebraska,NE,governor,2018 Nebraska gubernatorial election,Total,,,697981,100.0,False,False
2018,Nevada,NV,attorney general,General election results,Winning,Aaron Ford,Democratic,456225,47.24,True,False
2018,Nevada,NV,attorney general,General election results,Candidate,Wesley Duncan,Republican,451692,46.77,False,False
2018,Nevada,NV,attorney general,General election results,Candidate,Joel Hansen,American,32259,3.34,False,False
2018,Nevada,NV,attorney general,General election results,Total,,,965753,100.0,False,False
2018,Nevada,NV,governor,2018 Nevada gubernatorial election,Winning,Steve Sisolak,Democratic,480007,49.39,True,False
2018,Nevada,NV,governor,2018 Nevada gubernatorial election,Candidate,Adam Laxalt,Republican,440320,45.31,False,False
2018,Nevada,NV,governor,2018 Nevada gubernatorial election,Candidate,None of These Candidates,,18865,1.94,False,False
2018,Nevada,NV,governor,2018 Nevada gubernatorial election,Candidate,Ryan Bundy,Independent,13891,1.43,False,False
2018,Nevada,NV,governor,2018 Nevada gubernatorial election,Candidate,Russell Best,American,10076,1.04,False,False
2018,Nevada,NV,governor,2018 Nevada gubernatorial election,Candidate,Jared Lord,Libertarian,8640,0.89,False,False
2018,Nevada,NV,governor,2018 Nevada gubernatorial election,Total,,,971799,100.0,False,False
2018,New Hampshire,NH,governor,2018 New Hampshire gubernatorial election,Winning,Chris Sununu,Republican,302764,52.78,True,True
2018,New Hampshire,NH,governor,2018 New Hampshire gubernatorial election,Candidate,Molly Kelly,Democratic,262359,45.74,False,False
2018,New Hampshire,NH,governor,2018 New Hampshire gubernatorial election,Candidate,Jilletta Jarvis,Libertarian,8197,1.43,False,False
2018,New Hampshire,NH,governor,2018 New Hampshire gubernatorial election,Write-in,,,282,0.05,False,False
2018,New Hampshire,NH,governor,2018 New Hampshire gubernatorial election,Total,,,573602,100.0,False,False
2018,New Mexico,NM,governor,2018 New Mexico gubernatorial election,Winning,Michelle Lujan Grisham,Democratic,398368,57.2,True,False
2018,New Mexico,NM,governor,2018 New Mexico gubernatorial election,Candidate,Steve Pearce,Republican,298091,42.8,False,False
2018,New Mexico,NM,governor,2018 New Mexico gubernatorial election,Total,,,696459,100.0,False,False
2018,New York,NY,attorney general,"New York Attorney General election, 2018",Candidate,Letitia James,Democratic,3497213,58.35,False,False
2018,New York,NY,attorney general,"New York Attorney General election, 2018",Candidate,Keith Wofford,Republican,1851510,30.89,False,False
2018,New York,NY,attorney general,"New York Attorney General election, 2018",Candidate,Michael Sussman,Green,72512,1.21,False,False
2018,New York,NY,attorney general,"New York Attorney General election, 2018",Candidate,Christopher Garvey,Libertarian,43767,0.73,False,False
2018,New York,NY,attorney general,"New York Attorney General election, 2018",Candidate,Nancy Sliwa,Reform,26441,0.44,False,False
2018,New York,NY,attorney general,"New York Attorney General election, 2018",Write-in,Write-ins,Write-ins,2958,0.05,False,False
2018,New York,NY,attorney general,"New York Attorney General election, 2018",Total,,,5993517,100.0,False,False
2018,New York,NY,governor,2018 New York gubernatorial election,Winning,Andrew Cuomo,Total,3635340,59.55,True,True
2018,New York,NY,governor,2018 New York gubernatorial election,Candidate,Andrew Cuomo,Democratic,3424416,56.09,False,False
2018,New York,NY,governor,2018 New York gubernatorial election,Candidate,Marc Molinaro,Republican,1926485,31.56,False,False
2018,New York,NY,governor,2018 New York gubernatorial election,Candidate,Howie Hawkins,Green,103946,1.7,False,False
2018,New York,NY,governor,2018 New York gubernatorial election,Candidate,Larry Sharpe,Libertarian,95033,1.56,False,False
2018,New York,NY,governor,2018 New York gubernatorial election,Candidate,Stephanie Miner,Serve America Movement,55441,0.91,False,False
2018,New York,NY,governor,2018 New York gubernatorial election,Candidate,Write-Ins,N/a,7115,0.12,False,False
2018,New York,NY,governor,2018 New York gubernatorial election,Total,,,6104447,100.0,False,False
2018,Northern Mariana Islands,MP,governor,"Northern Mariana Islands gubernatorial election, 2018",Candidate,Ralph Torres and Arnold Palacios,Republican Party (northern Mariana Islands),8922,62.2,False,False
2018,Northern Mariana Islands,MP,governor,"Northern Mariana Islands gubernatorial election, 2018",Candidate,Juan Babauta and Rita Sablan,Independent,5420,37.8,False,False
2018,Northern Mariana Islands,MP,governor,"Northern Mariana Islands gubernatorial election, 2018",Total,,,14342,100.0,False,False
2018,Ohio,OH,attorney general,General election results,Winning,Dave Yost,Republican,2276414,52.17,True,False
2018,Ohio,OH,attorney general,General election results,Candidate,Steve Dettelbach,Democratic,2086715,47.83,False,False
2018,Ohio,OH,attorney general,General election results,Total,,,4363129,100.0,False,False
2018,Ohio,OH,governor,"Ohio gubernatorial election, 2018",Winning,Mike DeWine,Republican,2235825,50.4,True,False
2018,Ohio,OH,governor,"Ohio gubernatorial election, 2018",Candidate,Richard Cordray,Democratic,2070046,46.67,False,False
2018,Ohio,OH,governor,"Ohio gubernatorial election, 2018",Candidate,Travis Irvine,Libertarian,80055,1.8,False,False
2018,Ohio,OH,governor,"Ohio gubernatorial election, 2018",Candidate,Constance Gadell-Newton,Green,49536,1.12,False,False
2018,Ohio,OH,governor,"Ohio gubernatorial election, 2018",Write-in,,,358,0.0,False,False
2018,Ohio,OH,governor,"Ohio gubernatorial election, 2018",Total,,,4435820,100.0,False,False
2018,Oklahoma,OK,governor,"Oklahoma gubernatorial election, 2018",Winning,Kevin Stitt,Republican,644579,54.33,True,False
2018,Oklahoma,OK,governor,"Oklahoma gubernatorial election, 2018",Candidate,Drew Edmondson,Democratic,500973,42.23,False,False
2018,Oklahoma,OK,governor,"Oklahoma gubernatorial election, 2018",Candidate,Chris Powell,Libertarian,40833,3.44,False,False
2018,Oklahoma,OK,governor,"Oklahoma gubernatorial election, 2018",Total,,,1186385,100.0,False,False
2018,Oregon,OR,governor,"Oregon gubernatorial election, 2018",Winning,Kate Brown,Democratic,934498,50.05,True,True
2018,Oregon,OR,governor,"Oregon gubernatorial election, 2018",Candidate,Knute Buehler,Republican,814988,43.65,False,False
2018,Oregon,OR,governor,"Oregon gubernatorial election, 2018",Candidate,Patrick Starnes,Independent,53392,2.86,False,False
2018,Oregon,OR,governor,"Oregon gubernatorial election, 2018",Candidate,Nick Chen,Libertarian,28927,1.55,False,False
2018,Oregon,OR,governor,"Oregon gubernatorial election, 2018",Candidate,Aaron Auer,Constitution,21145,1.13,False,False
2018,Oregon,OR,governor,"Oregon gubernatorial election, 2018",Candidate,Chris Henry,Progressive,11013,0.59,False,False
2018,Oregon,OR,governor,"Oregon gubernatorial election, 2018",Write-in,,,3034,0.16,False,False
2018,Oregon,OR,governor,"Oregon gubernatorial election, 2018",Total,,,1866997,100.0,False,False
2018,Pennsylvania,PA,governor,2018 Pennsylvania gubernatorial election,Winning,Tom Wolf (incumbent) John Fetterman,Democratic,2895652,57.77,True,False
2018,Pennsylvania,PA,governor,2018 Pennsylvania gubernatorial election,Candidate,Scott Wagner Jeff Bartos,Republican,2039882,40.7,False,False
2018,Pennsylvania,PA,governor,2018 Pennsylvania gubernatorial election,Candidate,Ken Krawchuk Kathleen Smith,Libertarian,49229,0.98,False,False
2018,Pennsylvania,PA,governor,2018 Pennsylvania gubernatorial election,Candidate,Paul Glover Jocolyn Bowser-Bostick,Green,27792,0.55,False,False
2018,Pennsylvania,PA,governor,2018 Pennsylvania gubernatorial election,Total,,,5012555,100.0,False,False
2018,Rhode Island,RI,governor,"Rhode Island gubernatorial election, 2018",Winning,Gina Raimondo,Democratic,198122,52.64,True,True
2018,Rhode Island,RI,governor,"Rhode Island gubernatorial election, 2018",Candidate,Allan Fung,Republican,139932,37.18,False,False
2018,Rhode Island,RI,governor,"Rhode Island gubernatorial election, 2018",Candidate,Joe Trillo,Independent,16532,4.39,False,False
2018,Rhode Island,RI,governor,"Rhode Island gubernatorial election, 2018",Candidate,Bill Gilbert,Moderate,10155,2.7,False,False
2018,Rhode Island,RI,governor,"Rhode Island gubernatorial election, 2018",Candidate,Luis Daniel Muñoz,Independent,6223,1.65,False,False
2018,Rhode Island,RI,governor,"Rhode Island gubernatorial election, 2018",Candidate,Anne Armstrong,Compassion,4191,1.11,False,False
2018,Rhode Island,RI,governor,"Rhode Island gubernatorial election, 2018",Write-in,,,1246,0.33,False,False
2018,Rhode Island,RI,governor,"Rhode Island gubernatorial election, 2018",Total,,,376401,100.0,False,False
2018,South Carolina,SC,governor,"South Carolina gubernatorial election, 2018",Winning,Henry McMaster,Republican,921342,53.96,True,True
2018,South Carolina,SC,governor,"South Carolina gubernatorial election, 2018",Candidate,James Smith,Democratic,784182,45.92,False,False
2018,South Carolina,SC,governor,"South Carolina gubernatorial election, 2018",Write-in,,,2045,0.12,False,False
2018,South Carolina,SC,governor,"South Carolina gubernatorial election, 2018",Total,,,1707569,100.0,False,False
2018,South Dakota,SD,attorney general,2018 South Dakota Attorney General election,Winning,Jason Ravnsborg,Republican,179071,55.16,True,False
2018,South Dakota,SD,attorney general,2018 South Dakota Attorney General election,Candidate,Randy Seiler,Democratic,145558,44.84,False,False
2018,South Dakota,SD,attorney general,2018 South Dakota Attorney General election,Total,,,324629,100.0,False,False
2018,South Dakota,SD,governor,2018 South Dakota gubernatorial election,Winning,Kristi Noem,Republican,172912,50.97,True,False
2018,South Dakota,SD,governor,2018 South Dakota gubernatorial election,Candidate,Billie Sutton,Democratic,161454,47.6,False,False
2018,South Dakota,SD,governor,2018 South Dakota gubernatorial election,Candidate,Kurt Evans,Libertarian,4848,1.43,False,False
2018,South Dakota,SD,governor,2018 South Dakota gubernatorial election,Total,,,339214,100.0,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Winning,Bill Lee,Republican,1336106,59.56,True,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Karl Dean,Democratic,864863,38.55,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Sherry L. Clark,Independent,5198,0.23,False,False
