year,level,state,state_code,district,candidate,party,percentage,winner,incumbent,open_seat
1976,house,Alabama,AL,1,Jack Edwards,Republican,62.5,True,True,False
1976,house,Alabama,AL,1,Bill Davenport,Democratic,37.5,False,False,False
1976,house,Alabama,AL,2,William Louis Dickinson,Republican,57.6,True,True,False
1976,house,Alabama,AL,2,J. Carole Keahey,Democratic,42.4,False,False,False
1976,house,Alabama,AL,3,Bill Nichols,Democratic,99.0,True,True,False
1976,house,Alabama,AL,3,Ogburn Gardner,Unknown,1.0,False,False,False
1976,house,Alabama,AL,4,Tom Bevill,Democratic,80.4,True,True,False
1976,house,Alabama,AL,4,Leonard Wilson,Republican,19.6,False,False,False
1976,house,Alabama,AL,5,Ronnie Flippo,Democratic,100.0,True,False,True
1976,house,Alabama,AL,6,John Hall Buchanan Jr.,Republican,56.7,True,True,False
1976,house,Alabama,AL,6,Mel Bailey,Democratic,42.7,False,False,False
1976,house,Alabama,AL,6,Billy E. Dorsey,Unknown,0.6,False,False,False
1976,house,Alabama,AL,7,Walter Flowers,Democratic,100.0,True,True,False
1976,house,Alaska,AK,AL,Don Young,Republican,71.0,True,True,False
1976,house,Alaska,AK,AL,Eben Hopson,Democratic,29.0,False,False,False
1976,house,Arizona,AZ,1,John Jacob Rhodes,Republican,57.3,True,True,False
1976,house,Arizona,AZ,1,Pat Fullinwider,Democratic,40.7,False,False,False
1976,house,Arizona,AZ,1,Sumner Duncan Dodge,Unknown,1.4,False,False,False
1976,house,Arizona,AZ,1,Harry Braun,Independent,0.6,False,False,False
1976,house,Arizona,AZ,2,Mo Udall,Democratic,58.2,True,True,False
1976,house,Arizona,AZ,2,Laird Guttersen,Republican,39.4,False,False,False
1976,house,Arizona,AZ,2,Michael Emerling,Unknown,2.4,False,False,False
1976,house,Arizona,AZ,3,Bob Stump,Democratic,47.5,True,False,True
1976,house,Arizona,AZ,3,Fred Koory Jr.,Republican,42.3,False,False,True
1976,house,Arizona,AZ,3,Bill McCune,Independent,10.2,False,False,True
1976,house,Arizona,AZ,4,Eldon Rudd,Republican,48.6,True,False,True
1976,house,Arizona,AZ,4,Tony Mason,Democratic,48.2,False,False,True
1976,house,Arizona,AZ,4,Pat Harper,Unknown,3.1,False,False,True
1976,house,Arkansas,AR,1,William Vollie Alexander Jr.,Democratic,68.9,True,True,False
1976,house,Arkansas,AR,1,Harlan Holleman,Republican,31.1,False,False,False
